season,episode,scene,character,dialogue
2,10,19,James," Eh, eh, eh, let's focus on you, Barnaby. Okay. All right. I spy a group of women who have let their defenses down because they are in a gay club. You see that chick right there? She looks like she'd fall for sports agent and football player."
2,10,19,Barney," Okay, I'm in. Which one am I?"
2,10,19,James, Please.
2,10,19,Barney," He's very shy, loves tennis and Brazil, and drops his pants after three dirty martinis. Now go, man, go!"
2,10,19,Marshall, I just never thought I'd see Barney so vulnerable.
2,10,19,Ted," Well, I guess no one wants to feel like they're going through the world alone."
2,10,19,Man," Look at me, in a yummy sandwich!"
2,10,19,Marshall," Okay, we're actually right in the middle of something right now, so..."
2,10,19,Man," Ooh, I know what I want to be in the middle of. Thoughts?"
2,10,19,Ted," God, can't two straight guys come to a gay dance club, enjoy some techno and good conversation without being bothered?"
2,10,19,Robin," How's it going, guys? Still enjoying the attentions of men?"
2,10,19,Marshall," That's like the eighth guy who's hit on us in ten minutes. It's like, hello,"
2,10,19,Ted, And it's never the hot ones. It's always the losers. Bums me out!
2,10,19,Lily, Looks like the boys learned their lesson. Do you totally miss being hit on?
2,10,19,Robin," Oh, totally. Let's go find a sports bar."
2,10,19,Barney," James, James, since you like arts and crafts, look at what Charles here made with cherry stems. He did it with his tongue. Yeah."
2,10,19,James, Barney.
2,10,19,Barney," So, Charles, why don't you put your number in my brother's phone, and once he's in a funner mood..."
2,10,19,James," Barney, Barney, I don't want his number. I don't want anyone's number, okay? I'm getting married."
2,10,19,Charles, Wow.- Best of luck to you both.
2,10,19,James, - Thank you.
2,10,19,Charles, My number's in here. I'm very discreet.
2,10,19,James," Okay, okay, excuse me. Barney, family talk. Okay, dude, you have got to stop this, okay? I know that my getting married is threatening to your way of life..."
2,10,19,Barney," Oh, so now it's my way of life? I thought it was our way of life. You've completely turned your back on it. Look at you, not even suited up. Do you remember why we suit up, James?"
2,10,19,James, To get laid.
2,10,19,Barney," To show people that we are different from the millions of T-shirt and jeans lemmings out there. The suit shows that we are a force to be reckoned with, a two-person army that plays by its own rules. But you've taken off the uniform, you've crossed enemy lines, and you've abandoned me. Well, I'm not gonna let you do that. It's not too late to back out of this stupid marriage thing! You don't have to do this, bro!"
2,10,19,James," - Yes, I do."
2,10,19,Barney, - Why?!
2,10,19,James, Because Tom and I are gonna have a baby.
2,10,19,Barney, What? There's gonna be a baby?
2,10,19,James, Yes. We're adopting.
2,10,19,Barney," Oh, my God. I'm gonna be an uncle?"
2,10,19,James, For the rest of your life.
2,10,20,Barney, To James and Tom. May you have a long and happy life together. And may I always have the skin and libido of a much younger man.- Cheers.
2,10,20,Tous, - Cheers.
2,10,20,Barney, Thanks. I decided to leave out the hetero college phase. No one wants to
2,10,20,Lily, It was perfect. You even made Tom's dad cry. Might have been doing that because he's a Republican.
2,10,20,Marshall, Whoa. It's 9
2,10,20,Ted," Uh, no, I think I'm gonna stay a little bit longer."
2,10,20,Robin," Yeah, me, too. I'm not tired at all."
2,10,20,Marshall," All right, well, it's getting late. Got to get the wife home."
2,10,20,Lily," Oh, stop calling me that. It makes me sound fat."
2,10,20,Barney," Ugh, it's a freaking epidemic."
2,10,21,Barney, - May I?
2,10,21,James, - Yeah.
2,10,22,Barney," Hey, buddy. Your parents are married. Now, listen, you. Just because you're being raised by married people doesn't mean you have to choose that lifestyle. High-five. Luckily, you got me. In 20 and a half years, you'll be 21, and I will be... Well, I haven't decided how old I'll be yet. But we are gonna bro out, uncle and nephew style. Stick with me, kid. I am gonna teach you how to live. Great suit, by the way. Who is the cutest?"
2,10,23,Rosa, I don't get it. Tom liked my breasts in tenth grade. Why doesn't he like them now? Why?
2,10,23,Barney," Rosa, why always be attracted to the unavailable ones? Why not accept the fact that you're a beautiful woman who is worthy of love? Are you brave enough to hear that? You..."
2,15,1,Ted (voix off)," Kids, never underestimate the power of destiny. Because when you least expect it, the littlest thing can cause a ripple effect that changes your life. Take for instance my trip to Chicago."
2,15,2,Robin, That security guard was a little bit handsy.
2,15,2,Ted," That's funny. She barely touched me. Uh, Gate 23. Come on. If we miss this flight, I will never forgive myself."
2,15,2,Ted (voix off), Why was this flight so important? Let's back up a few months to the fall of 2006. I had just sold my first building design and become the youngest project manager in my firm's history. Suddenly I was being headhunted. One firm was even considering me to run their entire New York office. They were flying me in for a final interview at their corporate headquarters in Chicago. It was the opportunity of a lifetime. It was my destiny. There was just one problem.
2,15,3,Ted," Hi, wait, two more."
2,15,3,Woman," Sorry, you're too late, I already shut the doors."
2,15,3,Ted," Well, I'm sure if we pull real hard we can open them."
2,15,3,Woman," Hmm, I wish it worked like that, but see, once I close those doors, that's it. Nobody else is allowed down that jet-way. Except for that guy."
2,15,3,Ted," Please, if-if I miss this flight, I'll miss the chance to interview for my dream job."
2,15,3,Woman," I'm sorry, sir."
2,15,3,Robin," His dream job! Didn't you ever have a dream job? Something from when you were a little girl, that was all you wanted to do? I mean, for God's sakes, I'm sure you didn't go to bed at night dreaming about being a... I mean, uh... This is a cool job."
2,15,3,Ted," Please, I have to be on this flight."
2,15,3,Woman, I'll see what I can do. But it doesn't look good.
2,15,3,Ted, Thanks.
2,15,3,Robin, Your uniforms are pretty.
2,15,4,Woman," Okay. They haven't armed the doors yet, so you still have a chance. It's up to the captain now and they're calling us back."
2,15,4,Ted," Great, please let us know as soon as you hear anything."
2,15,4,Woman," Sure, and for the future, we recommend you arrive at the airport an hour and a half before your flight, not, you know, one minute after."
2,15,4,Ted," Normally, I'm incredibly responsible. I just had to go to court this morning and get sentenced. Not that I'm a criminal or anything."
2,15,4,Rubin," Yeah, he just jumped a subway turnstile."
2,15,4,Woman," You seem to have a lot of problems with the rules of travel. (The phone rings) Hello? Oh, that is great news. It's my mom-- she found her missing earring. Have a seat. I'll call you when I hear something. Where was it?"
2,15,4,Ted, That thing better have call waiting.
2,15,4,Robin, Could you just call the firm and explain what happened?
2,15,4,Ted, It's down to three people and I know they need to make their decision today. I sort of feel my not showing up might put me at a disadvantage. I'm so stupid. Why did I have to jump that turnstile?
2,15,4,Robin," Hey, don't be so hard on yourself. And isn't this whole thing really Barney's fault?"
2,15,4,Ted (voix off), She had a point. It was kind of Barney's fault. Let's back up a few months.
2,15,5,Robin," Oh, Marshall, how's the broken toe?"
2,15,5,Marshall," Oh, man, it kills."
2,15,5,Lily," You want some aspirin, baby?"
2,15,5,Marshall, You know I don't believe in pain killers.
2,15,5,Ted," Wow, your first broken bone. Kind of kills your whole ""Unbreakable"" theory."
2,15,5,Lily, Marshall used to think he was indestructible.
2,15,5,Marshall," Well, it added up. I've never broken anything. I've never been sick, and when I need to, I can summon incredible strength. Ted, tell her the story of the really heavy door."
2,15,5,Ted, There was a really heavy door. He opened it.
2,15,5,Marshall, On one pull.
2,15,5,Robin," Well, you must be really bummed, you're not gonna be able to run tomorrow."
2,15,5,Marshall," Yeah. It sucks, all that work I put in training for the marathon was a total waste."
2,15,5,Barney, Training for a marathon.
2,15,5,Marshall, What?
2,15,5,Barney, You don't need to train for a marathon. You just run it.
2,15,5,Marshall," You're kidding, right?"
2,15,5,Barney, Not at all. I could run a marathon anytime I wanted to.
2,15,5,Marshall," So like tomorrow, you think you could wake up, roll out of bed, and just run the New York City Marathon?"
2,15,5,Barney, Absolutely.
2,15,5,Robin," Barney, we're talking about 42 kilometers."
2,15,5,Ted," Thanks, Canada. I'll take it from here. Barney, it's like 26 miles."
2,15,5,Barney," Here's how you run a marathon. Step one, you start running. There is no step two."
2,15,5,Barney," 50 bucks? Gee, Grandpa, if I win, maybe I can buy myself an ice-cream cone. Make it $10,000."
2,15,5,Marshall, You have a gambling problem. You'll bet me 50.
2,15,5,Barney," Fine, then no bet. Okay, $50."
2,15,5,Ted (voix off)," The next morning, as the marathon began, we were focused on Marshall's computer."
2,15,5,Marshall," Each runner gets a tracking chip so you can follow them online, see when they pass certain checkpoints. Barney's got mine in his shoe."
2,15,5,Robin," Ooh, he's starting!"
2,15,5,Marshall, This ought to be good. Wow. (48 minutes later) He's already passing the second checkpoint.
2,15,5,Lily," This tracking thing is amazing. When we get married, you're getting one of these."
2,15,6,Robin, Wow. Look at his time. It's pretty impressive.
2,15,6,Marshall," He's gotta be cheating, okay. He knew we'd check."
2,15,6,Ted," Yeah, he'll do anything to win a bet. Remember that time he bet me that Men at Work sang ""Hungry Like the Wolf,"" and when he found out that they didn't, he tried to hire them to?"
2,15,6,Marshall," Well, it looks like, ""Barney"" should be coming over the Queensboro Bridge and up First Avenue within the next hour or so. But... there is no way that that's really him."
2,15,7,Marshall, It's really him.
2,15,8,Lily," Hey! That's mine. Yeah, you'd better run!"
2,15,8,Barney," What up, non-finishers?"
2,15,8,Ted," Wow. Very impressive, Barney."
2,15,8,Barney," Right? Yeah, my time would have been like a half an hour better, but I met this total hottie on Mile Seven. We took a quick detour and had our own mini marathon behind a Nathan's. I won."
2,15,8,Lily, I'm not sure anyone in that story is a winner.
2,15,8,Barney, So where's my 50 bucks?
2,15,8,Marshall," All right. I got to admit, you earned this."
2,15,8,Barney," Huh? Can't believe they haven't made a coin for this yet. Anyway, I'm heading home. Might go hit the gym."
2,15,8,Marshall," Oh, hey, just so you know, uh, all marathon runners get to use the subway for free today."
2,15,8,Barney," Wow. You know I really should check out this ""subway."" Heard so much about it. Wow. Look at me. Slumming it. Maybe I'll make a weekend out of it and I'll call my bridge and tunnel girl tonight."
2,15,8,Ted, You're dating a girl from New Jersey?
2,15,8,Barney, No.
2,15,9,Ted (voix off), So Barney did it. He actually finished the marathon. But a little while later... I got an interesting phone call.
2,15,9,Ted, Hello?
2,15,9,Barney," Ted, it's Barney. Listen to me, I need you to come and pick me up on the subway."
2,15,9,Ted," What, what are you talking about?"
2,15,9,Barney," I was sitting here, totally minding my own business."
2,15,10,Barney," Finisher. Yeah, you know what I mean."
2,15,10,Voice, 86th street.
2,15,12,Barney," My legs don't work. I've already ridden the subway twice end to end. I've seen where it turns around. Ted, you don't ever want to see where the subway turns around."
2,15,12,Ted, (to Marshall) Barney's legs won't work. He's riding the subway from end to end because he physically can't get off the train.
2,15,12,Marshall, Best 50 bucks I ever spent.
2,15,12,Barney," Listen to me, Ted. I'm going to lose you any second. I'm on the fourth car of the six train heading south from Pelham Bay Park in the Bronx. Meet me at the 86th Street station in, like, half an hour?"
2,15,12,Ted, All right. I'll be right there. Stay where you are.
2,15,12,Barney," Ted, Ted."
2,15,13,Woman," Oh, come on. You're not even going to give up your seat for him?"
2,15,13,Barney, I'm sorry. I can't.
2,15,13,Old lady, Douche.
2,15,14,Ted, Barney?!
2,15,14,Barney, Ted!
2,15,15,Policeman, Hey!
2,15,15,Barney, No...!
2,15,16,Robin," See? If Barney never tried to run the marathon, you never would have jumped that turnstile, you wouldn't have had that court date today, and we would have made this flight."
